"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
20647	"434"	7	"204441+2829815+41295+433+1081+191+434"	"2"	"1224"	"28211"	"204441"	"433"	"434"	NA	NA
20651	"1091044"	1	"1091044"	"2"	"1224"	"28211"	"204441"	"41295"	"1091044"	NA	NA
20655	"1543704"	1	"1543704"	"2"	"1224"	"28211"	"204441"	"2829815"	"1543704"	NA	NA
20658	"204447"	1	"204447"	"2"	"1224"	"28211"	"204441"	"2829815"	"204447"	NA	NA
20676	"2870713"	1	"2870713"	"2"	"1224"	"28211"	"204441"	"433"	"2870713"	NA	NA
20678	"125216"	1	"125216"	"2"	"1224"	"28211"	"204441"	"433"	"125216"	NA	NA
20681	"2870717"	1	"2870717"	"2"	"1224"	"28211"	"204441"	"433"	"2870717"	NA	NA
20692	"50709"	1	"50709"	"2"	"1224"	"28211"	"204441"	"433"	"50709"	NA	NA
20695	"522"	1	"522"	"2"	"1224"	"28211"	"204441"	"433"	"522"	NA	NA
20701	"1079922"	1	"1079922"	"2"	"1224"	"28211"	"204441"	"433"	"1079922"	NA	NA
20709	"91914"	2	"91914+91915"	"2"	"1224"	"28211"	"204441"	"433"	"91914"	NA	NA
20709	"91915"	2	"91914+91915"	"2"	"1224"	"28211"	"204441"	"433"	"91914"	"91915"	NA
20712	"441"	1	"441"	"2"	"1224"	"28211"	"204441"	"433"	"441"	NA	NA
20720	"89583"	1	"89583"	"2"	"1224"	"28211"	"204441"	"433"	"89583"	NA	NA
20723	"2919364"	1	"2919364"	"2"	"1224"	"28211"	"204441"	"433"	"2919364"	NA	NA
20727	"1434011"	1	"1434011"	"2"	"1224"	"28211"	"204441"	"433"	"1434011"	NA	NA
20755	"597359"	2	"597359+454159"	"2"	"1224"	"28211"	"204441"	"597359"	NA	NA	NA
20755	"454159"	2	"597359+454159"	"2"	"1224"	"28211"	"204441"	"597359"	"454159"	NA	NA
20756	"1263978"	1	"1263978"	"2"	"1224"	"28211"	"204441"	"41295"	"1263978"	NA	NA
20757	"2844864"	1	"2844864"	"2"	"1224"	"28211"	"204441"	"2844864"	NA	NA	NA
20759	"2844403"	1	"2844403"	"2"	"1224"	"28211"	"356"	"2844403"	NA	NA	NA
20763	"659693"	1	"659693"	"2"	"1224"	"28211"	"204441"	"2844864"	"659693"	NA	NA
20776	"2844866"	1	"2844866"	"2"	"1224"	"28211"	"204441"	"2844866"	NA	NA	NA
20777	"1313115"	1	"1313115"	"2"	"1224"	"28211"	"204441"	"2844866"	"1313115"	NA	NA
20785	"168934"	1	"168934"	"2"	"1224"	"28211"	"204441"	"2844866"	"168934"	NA	NA
20806	"414051"	1	"414051"	"2"	"1224"	"28211"	"204441"	"41295"	"414051"	NA	NA
20808	"13134"	1	"13134"	"2"	"1224"	"28211"	"204441"	"41295"	"13134"	NA	NA
20820	"2066434"	1	"2066434"	"2"	"1224"	"28211"	"204441"	"2066434"	NA	NA	NA
20822	"171436"	1	"171436"	"2"	"1224"	"28211"	"204441"	"2066434"	"171436"	NA	NA
20828	"767891"	1	"767891"	"2"	"1224"	"28211"	NA	NA	"767891"	NA	NA
20835	"510684"	2	"510684+510685"	"2"	"1224"	"28211"	"510684"	NA	NA	NA	NA
20835	"510685"	2	"510684+510685"	"2"	"1224"	"28211"	"510684"	"510685"	NA	NA	NA
20838	"2844877"	2	"2844877+204446"	"2"	"1224"	"28211"	"204441"	"2844877"	NA	NA	NA
20838	"204446"	2	"2844877+204446"	"2"	"1224"	"28211"	"204441"	"2844877"	"204446"	NA	NA
20842	"362534"	3	"362534+1331809+288021"	"2"	"1224"	"28211"	"362534"	NA	NA	NA	NA
20842	"1331809"	3	"362534+1331809+288021"	"2"	"1224"	"28211"	"362534"	"1331809"	NA	NA	NA
20842	"288021"	3	"362534+1331809+288021"	"2"	"1224"	"28211"	"362534"	"1331809"	"288021"	NA	NA
20845	"204457"	2	"204457+2820280"	"2"	"1224"	"28211"	"204457"	NA	NA	NA	NA
20845	"2820280"	2	"204457+2820280"	"2"	"1224"	"28211"	"204457"	"2820280"	NA	NA	NA
20846	"41297"	2	"41297+13687"	"2"	"1224"	"28211"	"204457"	"41297"	NA	NA	NA
20846	"13687"	2	"41297+13687"	"2"	"1224"	"28211"	"204457"	"41297"	"13687"	NA	NA
20870	"1649486"	1	"1649486"	"2"	"1224"	"28211"	"204457"	"41297"	"1649486"	NA	NA
20944	"165695"	1	"165695"	"2"	"1224"	"28211"	"204457"	"41297"	"165695"	NA	NA
20948	"332055"	1	"332055"	"2"	"1224"	"28211"	"204457"	"41297"	"165695"	"332055"	NA
20976	"1434046"	2	"1434046+165697"	"2"	"1224"	"28211"	"204457"	"41297"	"1434046"	NA	NA
20976	"165697"	2	"1434046+165697"	"2"	"1224"	"28211"	"204457"	"41297"	"165697"	NA	NA
20978	"150203"	1	"150203"	"2"	"1224"	"28211"	"204457"	"41297"	"150203"	NA	NA
21018	"335929"	2	"335929+1041"	"2"	"1224"	"28211"	"204457"	"335929"	NA	NA	NA
21018	"1041"	2	"335929+1041"	"2"	"1224"	"28211"	"204457"	"335929"	"1041"	NA	NA
21019	"165696"	1	"165696"	"2"	"1224"	"28211"	"204457"	"41297"	"165696"	NA	NA
21032	"48935"	1	"48935"	"2"	"1224"	"28211"	"204457"	"41297"	"165696"	"48935"	NA
21059	"1295327"	1	"1295327"	"2"	"1224"	"28211"	"204457"	"335929"	"1295327"	NA	NA
21061	"361177"	1	"361177"	"2"	"1224"	"28211"	"204457"	"335929"	"361177"	NA	NA
21062	"2800681"	1	"2800681"	"2"	"1224"	"28211"	"204457"	"335929"	"2800681"	NA	NA
21069	"2676755"	1	"2676755"	"2"	"1224"	"28211"	"204457"	"335929"	"2676755"	NA	NA
21081	"1855416"	1	"1855416"	"2"	"1224"	"28211"	"204457"	"335929"	"1855416"	NA	NA
21097	"1111"	1	"1111"	"2"	"1224"	"28211"	"204457"	"335929"	"1111"	NA	NA
21105	"34008"	1	"34008"	"2"	"1224"	"28211"	"204455"	"31989"	"34008"	NA	NA
21108	"255473"	3	"255473+255474+208215"	"2"	"1224"	"28211"	"255473"	NA	NA	NA	NA
21108	"255474"	3	"255473+255474+208215"	"2"	"1224"	"28211"	"255473"	"255474"	NA	NA	NA
21108	"208215"	3	"255473+255474+208215"	"2"	"1224"	"28211"	"255473"	"255474"	"208215"	NA	NA
21112	"204458"	1	"204458"	"2"	"1224"	"28211"	"204458"	NA	NA	NA	NA
21114	"2800059"	2	"2800059+2800061"	"2"	"1224"	"28211"	"2800059"	NA	NA	NA	NA
21114	"2800061"	2	"2800059+2800061"	"2"	"1224"	"28211"	"2800059"	"2800061"	NA	NA	NA
21115	"153232"	1	"153232"	"2"	"1224"	"28211"	"2800059"	"2800061"	"153232"	NA	NA
21119	"74317"	1	"74317"	"2"	"1224"	"28211"	"2800059"	"2800061"	"74317"	NA	NA
21123	"2800060"	2	"2800060+69657"	"2"	"1224"	"28211"	"2800060"	NA	NA	NA	NA
21123	"69657"	2	"2800060+69657"	"2"	"1224"	"28211"	"2800060"	"69657"	NA	NA	NA
21131	"2723"	1	"2723"	"2"	"1224"	"28211"	"2800060"	"69657"	"2723"	NA	NA
21132	"85"	1	"85"	"2"	"1224"	"28211"	"2800060"	"69657"	"85"	NA	NA
21134	"453849"	1	"453849"	"2"	"1224"	"28211"	"2800060"	"69657"	"453849"	NA	NA
21151	"76892"	1	"76892"	"2"	"1224"	"28211"	"204458"	"76892"	NA	NA	NA
21153	"76890"	1	"76890"	"2"	"1224"	"28211"	"204458"	"76892"	"76890"	NA	NA
21161	"41275"	1	"41275"	"2"	"1224"	"28211"	"204458"	"76892"	"41275"	NA	NA
21175	"20"	1	"20"	"2"	"1224"	"28211"	"204458"	"76892"	"20"	NA	NA
21185	"75"	1	"75"	"2"	"1224"	"28211"	"204458"	"76892"	"75"	NA	NA
21204	"663242"	1	"663242"	"2"	"1224"	"28211"	"204455"	"31989"	"663242"	NA	NA
21210	"1617805"	1	"1617805"	"2"	"1224"	"28211"	"204455"	"31989"	"1617805"	NA	NA
21212	"2854170"	2	"2854170+1060"	"2"	"1224"	"28211"	"204455"	"2854170"	NA	NA	NA
21212	"1060"	2	"2854170+1060"	"2"	"1224"	"28211"	"204455"	"31989"	"1060"	NA	NA
21216	"1097465"	1	"1097465"	"2"	"1224"	"28211"	"204455"	"31989"	"1097465"	NA	NA
21219	"295418"	1	"295418"	"2"	"1224"	"28211"	"204455"	"2854170"	"295418"	NA	NA
21221	"366614"	1	"366614"	"2"	"1224"	"28211"	"204455"	"31989"	"366614"	NA	NA
21223	"204456"	1	"204456"	"2"	"1224"	"28211"	"204455"	"31989"	"204456"	NA	NA
21225	"1653176"	1	"1653176"	"2"	"1224"	"28211"	"204455"	"31989"	"1653176"	NA	NA
21229	"1063"	1	"1063"	"2"	"1224"	"28211"	"204455"	"31989"	"1653176"	"1063"	NA
21235	"238783"	1	"238783"	"2"	"1224"	"28211"	"204455"	"31989"	"238783"	NA	NA
21246	"1097466"	1	"1097466"	"2"	"1224"	"28211"	"204455"	"31989"	"1097466"	NA	NA
21251	"2918791"	1	"2918791"	"2"	"1224"	"28211"	"204455"	"31989"	"2918791"	NA	NA
21259	"285107"	1	"285107"	"2"	"1224"	"28211"	"204455"	"31989"	"285107"	NA	NA
21272	"265"	1	"265"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	NA	NA
21280	"34007"	1	"34007"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34007"	NA
21310	"2047740"	1	"2047740"	"2"	"1224"	"28211"	"204455"	"31989"	"2047740"	NA	NA
21312	"1433986"	2	"1433986+404235"	"2"	"1224"	"28211"	"204455"	"2854170"	"1433986"	NA	NA
21312	"404235"	2	"1433986+404235"	"2"	"1224"	"28211"	"204455"	"2854170"	"404235"	NA	NA
21318	"875170"	1	"875170"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	NA	NA
21325	"1608404"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"31989"	"1608404"	NA	NA
21325	"1658781"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"31989"	"1658781"	NA	NA
21325	"1679449"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"31989"	"1679449"	NA	NA
21325	"252301"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"2854170"	"252301"	NA	NA
21325	"263377"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"2854170"	"263377"	NA	NA
21325	"311411"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"2854170"	"311411"	NA	NA
21325	"335927"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"2854170"	"335927"	NA	NA
21325	"367771"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"2854170"	"367771"	NA	NA
21325	"436357"	9	"1608404+1658781+1679449+252301+263377+311411+335927+367771+436357"	"2"	"1224"	"28211"	"204455"	"2854170"	"436357"	NA	NA
21349	"659428"	1	"659428"	"2"	"1224"	"28211"	"204455"	"2854170"	"659428"	NA	NA
21362	"1434029"	1	"1434029"	"2"	"1224"	"28211"	"204455"	"2854170"	"1434029"	NA	NA
21364	"58842"	1	"58842"	"2"	"1224"	"28211"	"204455"	"2854170"	"58842"	NA	NA
21365	"1434019"	1	"1434019"	"2"	"1224"	"28211"	"204455"	"2854170"	"1434019"	NA	NA
21368	"2211641"	3	"2211641+2433+282682"	"2"	"1224"	"28211"	"204455"	"31989"	"2211641"	NA	NA
21368	"2433"	3	"2211641+2433+282682"	"2"	"1224"	"28211"	"204455"	"2854170"	"2433"	NA	NA
21368	"282682"	3	"2211641+2433+282682"	"2"	"1224"	"28211"	"204455"	"2854170"	"282682"	NA	NA
21370	"188905"	1	"188905"	"2"	"1224"	"28211"	"204455"	"2854170"	"188905"	NA	NA
21385	"1400062"	1	"1400062"	"2"	"1224"	"28211"	"204455"	"2854170"	"1400062"	NA	NA
21386	"315422"	1	"315422"	"2"	"1224"	"28211"	"204455"	"2854170"	"315422"	NA	NA
21391	"1158296"	1	"1158296"	"2"	"1224"	"28211"	"204455"	"2854170"	"1158296"	NA	NA
21392	"93682"	1	"93682"	"2"	"1224"	"28211"	"204455"	"2854170"	"93682"	NA	NA
21402	"2919626"	1	"2919626"	"2"	"1224"	"28211"	"204455"	"2854170"	"2919626"	NA	NA
21404	"653686"	1	"653686"	"2"	"1224"	"28211"	"204455"	"2854170"	"653686"	NA	NA
21413	"2211638"	1	"2211638"	"2"	"1224"	"28211"	"204455"	"31989"	"2211638"	NA	NA
21416	"2211636"	1	"2211636"	"2"	"1224"	"28211"	"204455"	"31989"	"2211636"	NA	NA
21419	"245186"	1	"245186"	"2"	"1224"	"28211"	"204455"	"2854170"	"245186"	NA	NA
21435	"60136"	2	"60136+74030"	"2"	"1224"	"28211"	"204455"	"2854170"	"60136"	NA	NA
21435	"74030"	2	"60136+74030"	"2"	"1224"	"28211"	"204455"	"2854170"	"74030"	NA	NA
21446	"2854181"	1	"2854181"	"2"	"1224"	"28211"	"204455"	"2854170"	"2854181"	NA	NA
21447	"599652"	1	"599652"	"2"	"1224"	"28211"	"204455"	"2854170"	"599652"	NA	NA
21453	"393277"	1	"393277"	"2"	"1224"	"28211"	"204455"	"2854170"	"393277"	NA	NA
21474	"53945"	1	"53945"	"2"	"1224"	"28211"	"204455"	"2854170"	"53945"	NA	NA
21495	"92944"	1	"92944"	"2"	"1224"	"28211"	"204455"	"2854170"	"92944"	NA	NA
21529	"573139"	1	"573139"	"2"	"1224"	"28211"	"204455"	"2854170"	"573139"	NA	NA
21536	"2211635"	1	"2211635"	"2"	"1224"	"28211"	"204455"	"31989"	"2211635"	NA	NA
21543	"299261"	1	"299261"	"2"	"1224"	"28211"	"204455"	"2854170"	"299261"	NA	NA
21545	"947567"	1	"947567"	"2"	"1224"	"28211"	"204455"	"2854170"	"947567"	NA	NA
21568	"302485"	1	"302485"	"2"	"1224"	"28211"	"204455"	"2854170"	"302485"	NA	NA
21573	"97050"	1	"97050"	"2"	"1224"	"28211"	"204455"	"2854170"	"97050"	NA	NA
21591	"2083206"	1	"2083206"	"2"	"1224"	"28211"	"204455"	"31989"	"2083206"	NA	NA
21608	"2854184"	1	"2854184"	"2"	"1224"	"28211"	"204455"	"2854170"	"2854184"	NA	NA
21609	"191028"	1	"191028"	"2"	"1224"	"28211"	"204455"	"2854170"	"191028"	NA	NA
21616	"2813035"	1	"2813035"	"2"	"1224"	"28211"	"356"	"2813035"	NA	NA	NA
21621	"256616"	1	"256616"	"2"	"1224"	"28211"	"356"	"2813035"	"256616"	NA	NA
21622	"45401"	1	"45401"	"2"	"1224"	"28211"	"356"	"45401"	NA	NA	NA
21625	"1068"	1	"1068"	"2"	"1224"	"28211"	"356"	"45401"	"1068"	NA	NA
21629	"1484898"	1	"1484898"	"2"	"1224"	"28211"	"356"	"45401"	"1484898"	NA	NA
21634	"119044"	1	"119044"	"2"	"1224"	"28211"	"356"	"45401"	"119044"	NA	NA
21636	"81"	1	"81"	"2"	"1224"	"28211"	"356"	"45401"	"81"	NA	NA
21642	"2831111"	3	"2831111+41294+374"	"2"	"1224"	"28211"	"356"	"2831111"	NA	NA	NA
21642	"41294"	3	"2831111+41294+374"	"2"	"1224"	"28211"	"356"	"41294"	NA	NA	NA
21642	"374"	3	"2831111+41294+374"	"2"	"1224"	"28211"	"356"	"41294"	"374"	NA	NA
21643	"31993"	2	"31993+335928"	"2"	"1224"	"28211"	"356"	"31993"	NA	NA	NA
21643	"335928"	2	"31993+335928"	"2"	"1224"	"28211"	"356"	"335928"	NA	NA	NA
21648	"45404"	3	"45404+1156568+532"	"2"	"1224"	"28211"	"356"	"45404"	NA	NA	NA
21648	"1156568"	3	"45404+1156568+532"	"2"	"1224"	"28211"	"356"	"45404"	"1156568"	NA	NA
21648	"532"	3	"45404+1156568+532"	"2"	"1224"	"28211"	"356"	"45404"	"532"	NA	NA
21658	"168658"	1	"168658"	"2"	"1224"	"28211"	"356"	"45404"	"168658"	NA	NA
21659	"133"	1	"133"	"2"	"1224"	"28211"	"356"	"31993"	"133"	NA	NA
21663	"425"	1	"425"	"2"	"1224"	"28211"	"356"	"31993"	"425"	NA	NA
21667	"2036754"	2	"2036754+28209"	"2"	"1224"	"28211"	"356"	"2036754"	NA	NA	NA
21667	"28209"	2	"2036754+28209"	"2"	"1224"	"28211"	"356"	"2036754"	"28209"	NA	NA
21672	"2831100"	2	"2831100+85413"	"2"	"1224"	"28211"	"356"	"2831100"	NA	NA	NA
21672	"85413"	2	"2831100+85413"	"2"	"1224"	"28211"	"356"	"2831100"	"85413"	NA	NA
21693	"119045"	1	"119045"	"2"	"1224"	"28211"	"356"	"119045"	NA	NA	NA
21694	"186650"	1	"186650"	"2"	"1224"	"28211"	"356"	"119045"	"186650"	NA	NA
21701	"407"	1	"407"	"2"	"1224"	"28211"	"356"	"119045"	"407"	NA	NA
21726	"2282523"	1	"2282523"	"2"	"1224"	"28211"	"356"	"119045"	"2282523"	NA	NA
21741	"2843305"	2	"2843305+1632780"	"2"	"1224"	"28211"	"356"	"2843305"	NA	NA	NA
21741	"1632780"	2	"2843305+1632780"	"2"	"1224"	"28211"	"356"	"2843305"	"1632780"	NA	NA
21748	"29407"	1	"29407"	"2"	"1224"	"28211"	"356"	"45401"	"29407"	NA	NA
21758	"556257"	1	"556257"	"2"	"1224"	"28211"	"356"	"335928"	"556257"	NA	NA
21761	"1073"	1	"1073"	"2"	"1224"	"28211"	"356"	"41294"	"1073"	NA	NA
21766	"1033"	1	"1033"	"2"	"1224"	"28211"	"356"	"41294"	"1033"	NA	NA
21778	"911"	1	"911"	"2"	"1224"	"28211"	"356"	"41294"	"911"	NA	NA
21784	"1395974"	1	"1395974"	"2"	"1224"	"28211"	"356"	"41294"	"1395974"	NA	NA
21838	"2831106"	1	"2831106"	"2"	"1224"	"28211"	"356"	"2831106"	NA	NA	NA
21839	"1082930"	1	"1082930"	"2"	"1224"	"28211"	"356"	"2831106"	"1082930"	NA	NA
21843	"46913"	1	"46913"	"2"	"1224"	"28211"	"356"	"2831106"	"46913"	NA	NA
21867	"2821832"	3	"2821832+2843308+152161"	"2"	"1224"	"28211"	"356"	"2821832"	NA	NA	NA
21867	"2843308"	3	"2821832+2843308+152161"	"2"	"1224"	"28211"	"356"	"2843308"	NA	NA	NA
21867	"152161"	3	"2821832+2843308+152161"	"2"	"1224"	"28211"	"356"	"2821832"	"152161"	NA	NA
21873	"166953"	1	"166953"	"2"	"1224"	"28211"	"356"	"2831111"	"166953"	NA	NA
21879	"261933"	1	"261933"	"2"	"1224"	"28211"	"356"	"2843308"	"261933"	NA	NA
21882	"655351"	2	"655351+655352"	"2"	"1224"	"28211"	"356"	"655351"	NA	NA	NA
21882	"655352"	2	"655351+655352"	"2"	"1224"	"28211"	"356"	"655351"	"655352"	NA	NA
21886	"2831104"	2	"2831104+1406135"	"2"	"1224"	"28211"	"356"	"2831104"	NA	NA	NA
21886	"1406135"	2	"2831104+1406135"	"2"	"1224"	"28211"	"356"	"2831104"	"1406135"	NA	NA
21892	"227873"	1	"227873"	"2"	"1224"	"28211"	"356"	"2821832"	"227873"	NA	NA
21894	"258255"	1	"258255"	"2"	"1224"	"28211"	"356"	"2821832"	"258255"	NA	NA
21898	"150830"	1	"150830"	"2"	"1224"	"28211"	"356"	"2821832"	"150830"	NA	NA
21900	"478070"	1	"478070"	"2"	"1224"	"28211"	"356"	"2821832"	"478070"	NA	NA
21907	"255475"	1	"255475"	"2"	"1224"	"28211"	"356"	"255475"	NA	NA	NA
21909	"414371"	1	"414371"	"2"	"1224"	"28211"	"356"	"255475"	"414371"	NA	NA
21917	"182269"	1	"182269"	"2"	"1224"	"28211"	"356"	"255475"	"182269"	NA	NA
21918	"217510"	1	"217510"	"2"	"1224"	"28211"	"356"	"255475"	"217510"	NA	NA
21923	"69277"	1	"69277"	"2"	"1224"	"28211"	"356"	"69277"	NA	NA	NA
21925	"274591"	1	"274591"	"2"	"1224"	"28211"	"356"	"69277"	"274591"	NA	NA
21931	"82115"	1	"82115"	"2"	"1224"	"28211"	"356"	"82115"	NA	NA	NA
21933	"293088"	1	"293088"	"2"	"1224"	"28211"	"356"	"255475"	"293088"	NA	NA
21937	"34019"	1	"34019"	"2"	"1224"	"28211"	"356"	"82115"	"34019"	NA	NA
21942	"28105"	3	"28105+323620+379"	"2"	"1224"	"28211"	"356"	"82115"	"28105"	NA	NA
21942	"323620"	3	"28105+323620+379"	"2"	"1224"	"28211"	"356"	"82115"	"323620"	NA	NA
21942	"379"	3	"28105+323620+379"	"2"	"1224"	"28211"	"356"	"82115"	"379"	NA	NA
21950	"2925678"	1	"2925678"	"2"	"1224"	"28211"	"356"	"82115"	"2925678"	NA	NA
21953	"1612611"	1	"1612611"	"2"	"1224"	"28211"	"356"	"82115"	"1612611"	NA	NA
21957	"357"	1	"357"	"2"	"1224"	"28211"	"356"	"82115"	"357"	NA	NA
21962	"106591"	1	"106591"	"2"	"1224"	"28211"	"356"	"82115"	"106591"	NA	NA
21976	"1648508"	1	"1648508"	"2"	"1224"	"28211"	"356"	"82115"	"1648508"	NA	NA
21987	"1903858"	1	"1903858"	"2"	"1224"	"28211"	"356"	"82115"	"1903858"	NA	NA
21988	"1525371"	1	"1525371"	"2"	"1224"	"28211"	"356"	"82115"	"1525371"	NA	NA
22059	"2829814"	2	"2829814+152180"	"2"	"1224"	"28211"	"356"	"2829814"	NA	NA	NA
22059	"152180"	2	"2829814+152180"	"2"	"1224"	"28211"	"356"	"2829814"	"152180"	NA	NA
22065	"68287"	2	"68287+69278"	"2"	"1224"	"28211"	"356"	"69277"	"68287"	NA	NA
22065	"69278"	2	"68287+69278"	"2"	"1224"	"28211"	"356"	"69277"	"69278"	NA	NA
22069	"245876"	1	"245876"	"2"	"1224"	"28211"	"356"	"69277"	"245876"	NA	NA
22079	"31988"	1	"31988"	"2"	"1224"	"28211"	"356"	"69277"	"31988"	NA	NA
22083	"93368"	1	"93368"	"2"	"1224"	"28211"	"356"	"69277"	"93368"	NA	NA
22127	"28100"	1	"28100"	"2"	"1224"	"28211"	"356"	"69277"	"28100"	NA	NA
22140	"118882"	1	"118882"	"2"	"1224"	"28211"	"356"	"118882"	NA	NA	NA
22141	"1649292"	1	"1649292"	"2"	"1224"	"28211"	"356"	"118882"	"1649292"	NA	NA
22144	"234"	1	"234"	"2"	"1224"	"28211"	"356"	"118882"	"234"	NA	NA
22147	"528"	1	"528"	"2"	"1224"	"28211"	"356"	"118882"	"528"	NA	NA
22171	"1902578"	1	"1902578"	"2"	"1224"	"28211"	"356"	NA	"1902578"	NA	NA
22175	"772"	2	"772+773"	"2"	"1224"	"28211"	"356"	"772"	NA	NA	NA
22175	"773"	2	"772+773"	"2"	"1224"	"28211"	"356"	"772"	"773"	NA	NA
22203	"1191478"	2	"1191478+1191479"	"2"	"1224"	"28211"	"1191478"	NA	NA	NA	NA
22203	"1191479"	2	"1191478+1191479"	"2"	"1224"	"28211"	"1191478"	"1191479"	NA	NA	NA
22205	"580370"	1	"580370"	"2"	"1224"	"580370"	NA	NA	NA	NA	NA
22208	"580371"	3	"580371+580372+377315"	"2"	"1224"	"580370"	"580371"	NA	NA	NA	NA
22208	"580372"	3	"580371+580372+377315"	"2"	"1224"	"580370"	"580371"	"580372"	NA	NA	NA
22208	"377315"	3	"580371+580372+377315"	"2"	"1224"	"580370"	"580371"	"580372"	"377315"	NA	NA
22213	"1807140"	4	"1807140+225057+225058+119977"	"2"	"1224"	"1807140"	NA	NA	NA	NA	NA
22213	"225057"	4	"1807140+225057+225058+119977"	"2"	"1224"	"1807140"	"225057"	NA	NA	NA	NA
22213	"225058"	4	"1807140+225057+225058+119977"	"2"	"1224"	"1807140"	"225057"	"225058"	NA	NA	NA
22213	"119977"	4	"1807140+225057+225058+119977"	"2"	"1224"	"1807140"	"225057"	"225058"	"119977"	NA	NA
22218	"28216"	5	"28216+206351+80840+119060+481"	"2"	"1224"	"28216"	NA	NA	NA	NA	NA
22218	"206351"	5	"28216+206351+80840+119060+481"	"2"	"1224"	"28216"	"206351"	NA	NA	NA	NA
22218	"80840"	5	"28216+206351+80840+119060+481"	"2"	"1224"	"28216"	"80840"	NA	NA	NA	NA
22218	"119060"	5	"28216+206351+80840+119060+481"	"2"	"1224"	"28216"	"80840"	"119060"	NA	NA	NA
22218	"481"	5	"28216+206351+80840+119060+481"	"2"	"1224"	"28216"	"206351"	"481"	NA	NA	NA
22220	"2008785"	2	"2008785+119069"	"2"	"1224"	"2008785"	NA	NA	NA	NA	NA
22220	"119069"	2	"2008785+119069"	"2"	"1224"	"2008785"	"119069"	NA	NA	NA	NA
22221	"206349"	1	"206349"	"2"	"1224"	"2008785"	"119069"	"206349"	NA	NA	NA
22222	"32003"	4	"32003+75682+80864+29580"	"2"	"1224"	"28216"	"32003"	NA	NA	NA	NA
22222	"75682"	4	"32003+75682+80864+29580"	"2"	"1224"	"28216"	"80840"	"75682"	NA	NA	NA
22222	"80864"	4	"32003+75682+80864+29580"	"2"	"1224"	"28216"	"80840"	"80864"	NA	NA	NA
22222	"29580"	4	"32003+75682+80864+29580"	"2"	"1224"	"28216"	"80840"	"75682"	"29580"	NA	NA
22225	"2897177"	1	"2897177"	"2"	"1224"	"28216"	"206351"	"2897177"	NA	NA	NA
22226	"240411"	1	"240411"	"2"	"1224"	"28216"	"206351"	"2897177"	"240411"	NA	NA
22231	"32014"	1	"32014"	"2"	"1224"	"28216"	"206351"	"2897177"	"32014"	NA	NA
22236	"2897176"	1	"2897176"	"2"	"1224"	"28216"	"206351"	"2897176"	NA	NA	NA
22240	"1499392"	1	"1499392"	"2"	"1224"	"28216"	"206351"	"1499392"	NA	NA	NA
22241	"57739"	1	"57739"	"2"	"1224"	"28216"	"206351"	"1499392"	"57739"	NA	NA
22243	"1654931"	1	"1654931"	"2"	"1224"	"28216"	"206351"	"481"	"1654931"	NA	NA
22245	"568394"	1	"568394"	"2"	"1224"	"28216"	"206351"	"1499392"	"568394"	NA	NA
22248	"535"	1	"535"	"2"	"1224"	"28216"	"206351"	"1499392"	"535"	NA	NA
22262	"482"	1	"482"	"2"	"1224"	"28216"	"206351"	"481"	"482"	NA	NA
22264	"538"	1	"538"	"2"	"1224"	"28216"	"206351"	"481"	"538"	NA	NA
22266	"32257"	1	"32257"	"2"	"1224"	"28216"	"206351"	"481"	"32257"	NA	NA
22267	"194195"	1	"194195"	"2"	"1224"	"28216"	"206351"	"481"	"194195"	NA	NA
22305	"2008790"	2	"2008790+919"	"2"	"1224"	"28216"	"32003"	"2008790"	NA	NA	NA
22305	"919"	2	"2008790+919"	"2"	"1224"	"28216"	"32003"	"2008790"	"919"	NA	NA
22316	"32011"	2	"32011+404"	"2"	"1224"	"28216"	"32003"	"32011"	NA	NA	NA
22316	"404"	2	"32011+404"	"2"	"1224"	"28216"	"32003"	"32011"	"404"	NA	NA
22321	"81682"	1	"81682"	"2"	"1224"	"28216"	"32003"	"32011"	"81682"	NA	NA
22322	"1679002"	1	"1679002"	"2"	"1224"	"28216"	"32003"	"32011"	"1679002"	NA	NA
22325	"359407"	1	"359407"	"2"	"1224"	"28216"	"32003"	"32011"	"359407"	NA	NA
